"update_day","country","asin","orders_count","units_count","avg_price","gmv","profit","brand"
"2019-12-30","Us","B07TS5LSXX","0","0","$0.00","0.00","70.39","AA"
"2019-12-30","Us","B07PPGQZXX","0","0","$0.00","0.00","11.05","AA"
"2019-12-30","Us","B077ZRP3XX","13","13","$33.57","436.41","75.55","CC"
"2019-12-30","Us","B07DJ4ZGXX","8","8","$33.29","266.32","52.14","CC"
"2019-12-30","Us","B078NVL7XX","6","6","$33.92","203.52","68.58","CC"
"2019-12-30","Us","B07KF8L7XX","6","6","$34.19","205.14","6.58","CC"
"2019-12-30","Us","B07DJ429XX","3","3","$38.99","116.97","64.14","CC"
"2019-12-30","Us","B07Y4ZTBXX","2","2","$43.99","87.98","2.09","CC"
"2019-12-30","Us","B07PSGNTXX","1","1","$36.99","36.99","14.61","CC"
"2019-12-30","Us","B07FNPP7XX","1","1","$38.99","38.99","0.28","CC"
"2019-12-30","Us","B07TSH3BXX","0","0","$0.00","0.00","1.22","CC"
"2019-12-30","Us","B07TYV11XX","0","0","$0.00","0.00","0.00","CC"
"2019-12-30","Us","B07DJ3WCXX","0","0","$0.00","0.00","5.14","CC"
"2019-12-30","Ca","B078NT86XX","0","0","$0.00","0.00","0.81","CC"
"2019-12-30","Us","B07NRMHVXX","4","19","$6.59","125.21","25.69","BB"
"2019-12-30","Us","B075M1F4XX","3","3","$40.99","122.97","27.68","BB"
"2019-12-30","Us","B06ZZRQKXX","2","2","$28.99","57.98","7.28","BB"
"2019-12-30","Us","B07Q2BHCXX","2","2","$8.99","17.98","5.13","BB"
"2019-12-30","Ca","B0748DQ4XX","1","1","$61.21","61.21","23.20","BB"
"2019-12-30","Ca","B072BP12XX","0","0","$0.00","0.00","25.58","BB"
"2019-12-30","Us","B07JXYLXXX","0","0","$0.00","0.00","27.47","BB"
"2019-12-30","Us","B07NRMHCXX","0","0","$0.00","0.00","1.79","BB"
"2019-12-31","Us","B07WJYSSXX","9","9","$54.99","494.91","40.74","AA"
"2019-12-31","Ca","B074M766XX","4","4","$35.39","141.57","15.11","AA"
"2019-12-31","Us","B07PPGQZXX","1","1","$89.99","89.99","6.50","AA"
"2019-12-31","Us","B07PN9S8XX","1","1","$89.99","89.99","26.04","AA"
"2019-12-31","Ca","B074M6KGXX","0","0","$0.00","0.00","27.08","AA"
"2019-12-31","Us","B06ZZRQKXX","6","6","$28.99","173.94","21.83","BB"
"2019-12-31","Us","B075M1F4XX","3","3","$40.99","122.97","27.53","BB"
"2019-12-31","Us","B07NRMHVXX","1","2","$6.59","13.18","3.26","BB"
"2019-12-31","Us","B07JXYLXXX","0","0","$0.00","0.00","88.76","BB"
"2019-12-31","Ca","B0748DQ4XX","0","0","$0.00","0.00","17.54","BB"
"2019-12-31","Us","B07Q2BHCXX","0","0","$0.00","0.00","1.85","BB"
"2019-12-31","Us","B07NRMHCXX","0","0","$0.00","0.00","1.19","BB"
"2019-12-31","Jp","B07VNCB3XX","0","0","$0.00","0.00","2.79","CC"
"2019-12-31","Us","B07QPR1PXX","5","5","$33.99","169.95","9.14","EE"
"2019-12-31","Us","B07QY6R8XX","2","2","$8.99","17.98","6.51","EE"
"2019-12-31","Us","B07QLPG6XX","2","2","$38.99","77.98","14.32","EE"
"2019-12-31","Us","B07QBPSQXX","2","2","$29.99","59.98","25.18","EE"
"2019-12-31","Us","B07QFR2XXX","2","2","$20.99","41.98","3.80","EE"
"2019-12-31","Us","B07R1HZVXX","1","1","$8.99","8.99","3.18","EE"
"2019-12-31","Us","B07QBPTNXX","1","1","$42.99","42.99","14.54","EE"
"2019-12-31","Us","B07TB311XX","0","0","$0.00","0.00","1.02","EE"
"2019-12-31","Us","B07S4HN2XX","0","0","$0.00","0.00","0.00","EE"
"2019-12-31","Us","B07QV4S8XX","0","0","$0.00","0.00","0.00","EE"
"2019-12-31","Us","B07R2KP9XX","0","0","$0.00","0.00","1.62","EE"
"2019-12-31","Us","B07QV4QTXX","0","0","$0.00","0.00","0.00","EE"
"2019-12-31","Us","B07PQ5XNXX","3","3","$79.99","239.97","55.17","DD"
"2019-12-31","Us","B07S2QGSXX","2","2","$54.99","109.98","16.38","DD"
"2019-12-31","Ca","B06VTR57XX","2","2","$42.32","84.64","21.76","DD"
"2019-12-31","Us","B01N4876XX","1","1","$46.99","46.99","10.54","DD"
"2019-12-31","Us","B07MDYLMXX","1","1","$48.99","48.99","1.41","DD"
"2019-12-31","Us","B07RYKZBXX","1","1","$64.99","64.99","27.38","DD"
"2019-12-31","Us","B07PR959XX","0","0","$0.00","0.00","0.00","DD"
"2019-12-31","Us","B07HNXPXXX","0","0","$0.00","0.00","0.64","DD"
"2019-12-31","Us","B07HNXVZXX","0","0","$0.00","0.00","9.33","DD"
"2019-12-31","Jp","B07R7PRDXX","0","0","$0.00","0.00","1.16","BB"
"2019-12-31","Jp","B07R9XMRXX","0","0","$0.00","0.00","1.40","BB"
"2019-12-31","Us","B077ZRP3XX","12","12","$35.99","431.88","18.20","CC"
"2019-12-31","Us","B078NVL7XX","11","11","$38.99","428.89","20.42","CC"
"2019-12-31","Us","B07KF8L7XX","9","9","$34.19","307.71","6.57","CC"
"2019-12-31","Us","B07DJ4ZGXX","9","9","$33.29","299.61","57.50","CC"
"2019-12-31","Us","B07DJ3WCXX","3","3","$43.99","131.97","10.60","CC"
"2019-12-31","Us","B07DJ429XX","2","2","$38.99","77.98","9.09","CC"
"2019-12-31","Us","B07Y4ZTBXX","2","2","$43.99","87.98","58.24","CC"
"2019-12-31","Us","B07FNPP7XX","1","1","$38.99","38.99","2.71","CC"
"2019-12-31","Us","B07PSGNTXX","1","1","$36.99","36.99","10.88","CC"
"2019-12-31","Us","B07TSH3BXX","1","3","$45.99","137.97","42.82","CC"
"2019-12-31","Us","B07VMXD6XX","1","1","$36.99","36.99","11.79","CC"
"2019-12-31","Ca","B078NT86XX","0","0","$0.00","0.00","1.05","CC"
"2019-12-31","Us","B07TYV11XX","0","0","$0.00","0.00","0.00","CC"
"2019-12-31","Jp","B07XCMZ1XX","1","1","$28.38","28.38","23.36","AA"
"2019-12-31","Jp","B07X9LFKXX","0","0","$0.00","0.00","1.31","AA"
